question_id,image_id,llama_answer
4415355,441535,Metal
1090555,109055,1
1706385,170638,Water
4522635,452263,Brown
3282005,328200,Lab
2764135,276413,30 year old
4011235,401123,Hay
4327325,432732,None
918395,91839,Job interview
1491975,149197,Judge
1194765,119476,Tie
2936255,293625,Wii
4488375,448837,500
4454335,445433,Cook
2116755,211675,Parking
2237395,223739,1900
2952695,295269,Baked
513045,51304,Bull
2525495,252549,Store
1330615,133061,Cow
5583885,558388,M&m's
5723035,572303,Transport
5059335,505933,Cloudy
2489185,248918,Bedroom
5167505,516750,Kayak
4305465,430546,Dangerous
2295995,229599,Vitamin c
1579555,157955,Train tracks
3034095,303409,Sunny
338355,33835,Wii
3256905,325690,Metal
4714465,471446,Night
3678765,367876,Seagull
4725305,472530,Hear
2235545,223554,Pelican
17995,1799,Gas
2767195,276719,Car show
2370605,237060,Airport
5743505,574350,Umbrella
4327245,432724,Giraffe
2788905,278890,Denim
3635815,363581,Coca cola
623555,62355,Umpire
3174245,317424,Vandalism
1197525,119752,Smoothie
795895,79589,Kenya
4300965,430096,Skateboarding
4355765,435576,Melon
4747115,474711,Barn
1201575,120157,Toilet
2052225,205222,Coffee
4572265,457226,Wood
2804135,280413,Outside
4481815,448181,10 years
1857745,185774,Herd
4293865,429386,Direct
5451145,545114,Coca cola
1061935,106193,Glass
2177835,217783,Engine
873565,87356,Hybrid electric
3240085,324008,Lunch
2138095,213809,Italian
4150165,415016,Baseball
1542225,154222,Ray ban
4837235,483723,Surf
3695335,369533,Sunny
1228515,122851,Plantain
5075755,507575,Computer
288745,28874,Pet store
1450615,145061,License
1153635,115363,Harley
1601045,160104,Butter
671225,67122,Plastic
2460775,246077,Male
3102025,310202,Bananas
4879255,487925,Baseball
1482725,148272,12
497315,49731,Snowboarding
3211765,321176,Rain
1647795,164779,Night
3722495,372249,Solid
3241895,324189,Garden
327775,32777,Train
2955645,295564,Flowers
5179385,517938,Umpire
2234665,223466,School bus
1501295,150129,Students
3518875,351887,Outside
1132715,113271,Terrier
5409325,540932,Paddle boarding
3063835,306383,Grass
5039385,503938,Oak
1199645,119964,Trees
2441675,244167,Beef
3214765,321476,Wood
3652175,365217,Rubber
4327965,432796,12
3770915,377091,Lunch
348205,34820,Wires
4205465,420546,Flower
2058545,205854,Golden retriever
1173375,117337,Blue and orange
2032145,203214,Surfboard
1586285,158628,Ocean
5730725,573072,To turn
1548545,154854,St catherine
4247765,424776,Mountain
237745,23774,License
4568335,456833,Millions
4247995,424799,Wool
3272255,327225,Train
1884475,188447,Dinner
3679055,367905,Surfing
3941995,394199,Selfie
110995,11099,Tablet
5526105,552610,Kitchenaid
1255395,125539,Goliath
1696485,169648,Plastic
75665,7566,Africa
996475,99647,Vitamins
1567275,156727,1650
5234705,523470,Grilled
5659625,565962,Gold
846935,84693,100 years
3900485,390048,End aids
2138305,213830,2
120475,12047,Metal
3100355,310035,Sunny
4258745,425874,Go
5507845,550784,Striped
5563455,556345,Golden
4129165,412916,Red sox
1118405,111840,Cold
1261375,126137,Playing tennis
709435,70943,Africa
1904235,190423,Pins
3810605,381060,Italy
351955,35195,Seagull
269425,26942,1
1115905,111590,Worm
3686795,368679,American
3911875,391187,England
5243825,524382,Beagle
1589525,158952,Cow
1931225,193122,Plastic
1098735,109873,Africa
4322395,432239,Baseball
5071475,507147,Can't
1921685,192168,Robe
169035,16903,French
5671975,567197,Market
3392455,339245,Catcher
5393905,539390,Plastic
345675,34567,Fries
2799945,279994,2
1081295,108129,Cherry blossom
3815635,381563,Meal
4572175,457217,Asian
1275765,127576,Pinto
4741645,474164,Pickup
4675935,467593,Peacock
3844865,384486,Vegetarian
1621445,162144,Mountain
5318155,531815,Skate park
510285,51028,Learning
2257515,225751,Vitamins
1160175,116017,Autograph
5369335,536933,Snow
1247595,124759,France
1762265,176226,Zoo
2094805,209480,Vegetables
4984625,498462,Bob
101235,10123,Tennis racket
4917845,491784,Plaid
3629415,362941,Africa
1105875,110587,Wool
5818295,581829,Banana
